EndOfMonth|Jnl ID|Account Code|Jnl Description|Jnl Amount
30/06/2020|003-0000000688|1230|Cat food sales|54557.49
30/06/2020|003-0000000689|4120|Cat food sales|-54557.49
30/06/2020|003-0000000689|1230|Cat food sales|54557.49
31/07/2020|001-0000000690|4110|Labrador Sales|-67612.41
31/07/2020|001-0000000690|1210|Labrador Sales|67612.41
31/07/2020|001-0000000691|4110|Labrador Sales|-67694.56
31/07/2020|001-0000000691|1210|Labrador Sales|67694.56
31/07/2020|001-0000000692|4110|Labrador Sales|-63405.37
31/07/2020|001-0000000692|1210|Labrador Sales|63405.37
31/07/2020|001-0000000693|4110|Labrador Sales|-67554.89
31/07/2020|001-0000000693|1210|Labrador Sales|67554.89
31/07/2020|001-0000000694|4110|Labrador Sales|-65476.04
31/07/2020|001-0000000694|1210|Labrador Sales|65476.04
31/07/2020|001-0000000695|4110|Labrador Sales|-63587.68
31/07/2020|001-0000000695|1210|Labrador Sales|63587.68
31/07/2020|001-0000000696|4110|Labrador Sales|-67356.62
31/07/2020|001-0000000696|1210|Labrador Sales|67356.62
31/07/2020|001-0000000697|4110|Labrador Sales|-65091.65
31/07/2020|001-0000000697|1210|Labrador Sales|65091.65
31/07/2020|001-0000000698|4110|Labrador Sales|-69462.95
31/07/2020|001-0000000698|1210|Labrador Sales|69462.95
31/07/2020|001-0000000699|4110|Labrador Sales|-63550.09
31/07/2020|001-0000000699|1210|Labrador Sales|63550.09
31/07/2020|001-0000000700|4110|Labrador Sales|-67500.35
31/07/2020|001-0000000700|1210|Labrador Sales|67500.35
31/07/2020|001-0000000701|4110|Labrador Sales|-68999.52
31/07/2020|001-0000000701|1210|Labrador Sales|68999.52
31/07/2020|001-0000000702|4110|Labrador Sales|-64884.91
31/07/2020|001-0000000702|1210|Labrador Sales|64884.91
31/07/2020|001-0000000703|4110|Labrador Sales|-69042.39
31/07/2020|001-0000000703|1210|Labrador Sales|69042.39
31/07/2020|001-0000000704|4110|Labrador Sales|-65802.64
31/07/2020|001-0000000704|1210|Labrador Sales|65802.64
31/07/2020|001-0000000705|4110|Labrador Sales|-63553.8
31/07/2020|001-0000000705|1210|Labrador Sales|63553.8
31/07/2020|001-0000000706|4110|Labrador Sales|-64637.97
31/07/2020|001-0000000706|1210|Labrador Sales|64637.97
31/07/2020|001-0000000707|4110|Labrador Sales|-68169.85
31/07/2020|001-0000000707|1210|Labrador Sales|68169.85
31/07/2020|001-0000000708|4110|Labrador Sales|-65108.5
31/07/2020|001-0000000708|1210|Labrador Sales|65108.5
31/07/2020|001-0000000709|4110|Labrador Sales|-67216.7
31/07/2020|001-0000000709|1210|Labrador Sales|67216.7
31/07/2020|003-0000000710|4120|Cat food sales|-54992.54
31/07/2020|003-0000000710|1230|Cat food sales|54992.54
31/07/2020|003-0000000711|4120|Cat food sales|-54992.54
31/07/2020|003-0000000711|1230|Cat food sales|54992.54
31/07/2020|003-0000000712|4120|Cat food sales|-54992.54
31/07/2020|003-0000000712|1230|Cat food sales|54992.54
31/08/2020|001-0000000713|4110|Labrador Sales|-70054.72
31/08/2020|001-0000000713|1210|Labrador Sales|70054.72
31/08/2020|001-0000000714|4110|Labrador Sales|-64810.49
31/08/2020|001-0000000714|1210|Labrador Sales|64810.49
31/08/2020|001-0000000715|4110|Labrador Sales|-68808.49
31/08/2020|001-0000000715|1210|Labrador Sales|68808.49
31/08/2020|001-0000000716|4110|Labrador Sales|-65220.3
31/08/2020|001-0000000716|1210|Labrador Sales|65220.3
31/08/2020|001-0000000717|4110|Labrador Sales|-67907.24
31/08/2020|001-0000000717|1210|Labrador Sales|67907.24
31/08/2020|001-0000000718|4110|Labrador Sales|-67593.46
31/08/2020|001-0000000718|1210|Labrador Sales|67593.46
31/08/2020|001-0000000719|4110|Labrador Sales|-69281.94
31/08/2020|001-0000000719|1210|Labrador Sales|69281.94
31/08/2020|001-0000000720|4110|Labrador Sales|-68786.21
31/08/2020|001-0000000720|1210|Labrador Sales|68786.21
31/08/2020|001-0000000721|4110|Labrador Sales|-64730.25
31/08/2020|001-0000000721|1210|Labrador Sales|64730.25
31/08/2020|001-0000000722|4110|Labrador Sales|-68972.01
31/08/2020|001-0000000722|1210|Labrador Sales|68972.01
31/08/2020|001-0000000723|4110|Labrador Sales|-67764.11
31/08/2020|001-0000000723|1210|Labrador Sales|67764.11
31/08/2020|001-0000000724|4110|Labrador Sales|-65230.32
31/08/2020|001-0000000724|1210|Labrador Sales|65230.32
31/08/2020|001-0000000725|4110|Labrador Sales|-69222.52
31/08/2020|001-0000000725|1210|Labrador Sales|69222.52
31/08/2020|001-0000000726|4110|Labrador Sales|-67431.81
31/08/2020|001-0000000726|1210|Labrador Sales|67431.81
31/08/2020|001-0000000727|4110|Labrador Sales|-68157.15
31/08/2020|001-0000000727|1210|Labrador Sales|68157.15
31/08/2020|001-0000000728|4110|Labrador Sales|-65617.37
31/08/2020|001-0000000728|1210|Labrador Sales|65617.37
31/08/2020|001-0000000729|4110|Labrador Sales|-65226.52
31/08/2020|001-0000000729|1210|Labrador Sales|65226.52
31/08/2020|001-0000000730|4110|Labrador Sales|-67669.38
31/08/2020|001-0000000730|1210|Labrador Sales|67669.38
31/08/2020|001-0000000731|4110|Labrador Sales|-65980.29
31/08/2020|001-0000000731|1210|Labrador Sales|65980.29
31/08/2020|001-0000000732|4110|Labrador Sales|-67973.28
31/08/2020|001-0000000732|1210|Labrador Sales|67973.28
31/08/2020|003-0000000733|4120|Cat food sales|-55431.06
31/08/2020|003-0000000733|1230|Cat food sales|55431.06
31/08/2020|003-0000000734|4120|Cat food sales|-55431.06
31/08/2020|003-0000000734|1230|Cat food sales|55431.06
31/08/2020|003-0000000735|4120|Cat food sales|-55431.06
31/08/2020|003-0000000735|1230|Cat food sales|55431.06
30/09/2020|001-0000000736|4110|Labrador Sales|-69036.69
30/09/2020|001-0000000736|1210|Labrador Sales|69036.69
30/09/2020|001-0000000737|4110|Labrador Sales|-66826.38
30/09/2020|001-0000000737|1210|Labrador Sales|66826.38
30/09/2020|001-0000000738|4110|Labrador Sales|-69494.35
30/09/2020|001-0000000738|1210|Labrador Sales|69494.35
30/09/2020|001-0000000739|4110|Labrador Sales|-68968.77
30/09/2020|001-0000000739|1210|Labrador Sales|68968.77
30/09/2020|001-0000000740|4110|Labrador Sales|-69052.5
30/09/2020|001-0000000740|1210|Labrador Sales|69052.5
30/09/2020|001-0000000741|4110|Labrador Sales|-68399.45
30/09/2020|001-0000000741|1210|Labrador Sales|68399.45
30/09/2020|001-0000000742|4110|Labrador Sales|-67986.89
30/09/2020|001-0000000742|1210|Labrador Sales|67986.89
30/09/2020|001-0000000743|4110|Labrador Sales|-70928.38
30/09/2020|001-0000000743|1210|Labrador Sales|70928.38
30/09/2020|001-0000000744|4110|Labrador Sales|-69506.64
30/09/2020|001-0000000744|1210|Labrador Sales|69506.64
30/09/2020|001-0000000745|4110|Labrador Sales|-70837.13
30/09/2020|001-0000000745|1210|Labrador Sales|70837.13
30/09/2020|001-0000000746|4110|Labrador Sales|-68553.6
30/09/2020|001-0000000746|1210|Labrador Sales|68553.6
30/09/2020|001-0000000747|4110|Labrador Sales|-69556.93
30/09/2020|001-0000000747|1210|Labrador Sales|69556.93
30/09/2020|001-0000000748|4110|Labrador Sales|-67752.71
30/09/2020|001-0000000748|1210|Labrador Sales|67752.71
30/09/2020|001-0000000749|4110|Labrador Sales|-67515.92
30/09/2020|001-0000000749|1210|Labrador Sales|67515.92
30/09/2020|001-0000000750|4110|Labrador Sales|-70921.01
30/09/2020|001-0000000750|1210|Labrador Sales|70921.01
30/09/2020|001-0000000751|4110|Labrador Sales|-69390.94
30/09/2020|001-0000000751|1210|Labrador Sales|69390.94
30/09/2020|001-0000000752|4110|Labrador Sales|-66931.49
30/09/2020|001-0000000752|1210|Labrador Sales|66931.49
30/09/2020|001-0000000753|4110|Labrador Sales|-66114.65
30/09/2020|001-0000000753|1210|Labrador Sales|66114.65
30/09/2020|001-0000000754|4110|Labrador Sales|-71018.23
30/09/2020|001-0000000754|1210|Labrador Sales|71018.23
30/09/2020|001-0000000755|4110|Labrador Sales|-69638.98
30/09/2020|001-0000000755|1210|Labrador Sales|69638.98
30/09/2020|003-0000000756|4120|Cat food sales|-55873.08
30/09/2020|003-0000000756|1230|Cat food sales|55873.08
30/09/2020|003-0000000757|4120|Cat food sales|-55873.08
30/09/2020|003-0000000757|1230|Cat food sales|55873.08
30/09/2020|003-0000000758|4120|Cat food sales|-55873.08
30/09/2020|003-0000000758|1230|Cat food sales|55873.08
31/10/2020|001-0000000759|4110|Labrador Sales|-68662.08
31/10/2020|001-0000000759|1210|Labrador Sales|68662.08
31/10/2020|001-0000000760|4110|Labrador Sales|-69961.51
31/10/2020|001-0000000760|1210|Labrador Sales|69961.51
31/10/2020|001-0000000761|4110|Labrador Sales|-65473.52
31/10/2020|001-0000000761|1210|Labrador Sales|65473.52
31/10/2020|001-0000000762|4110|Labrador Sales|-71085.68
31/10/2020|001-0000000762|1210|Labrador Sales|71085.68
31/10/2020|001-0000000763|4110|Labrador Sales|-66586.36
31/10/2020|001-0000000763|1210|Labrador Sales|66586.36
31/10/2020|001-0000000764|4110|Labrador Sales|-69691.53
31/10/2020|001-0000000764|1210|Labrador Sales|69691.53
31/10/2020|001-0000000765|4110|Labrador Sales|-68467.22
31/10/2020|001-0000000765|1210|Labrador Sales|68467.22
31/10/2020|001-0000000766|4110|Labrador Sales|-66278.1
31/10/2020|001-0000000766|1210|Labrador Sales|66278.1
31/10/2020|001-0000000767|4110|Labrador Sales|-66967.33
31/10/2020|001-0000000767|1210|Labrador Sales|66967.33
31/10/2020|001-0000000768|4110|Labrador Sales|-66590.48
31/10/2020|001-0000000768|1210|Labrador Sales|66590.48
31/10/2020|001-0000000769|4110|Labrador Sales|-70652.83
31/10/2020|001-0000000769|1210|Labrador Sales|70652.83
31/10/2020|001-0000000770|4110|Labrador Sales|-69535.33
31/10/2020|001-0000000770|1210|Labrador Sales|69535.33
31/10/2020|001-0000000771|4110|Labrador Sales|-69859.29
31/10/2020|001-0000000771|1210|Labrador Sales|69859.29
31/10/2020|001-0000000772|4110|Labrador Sales|-65432.23
31/10/2020|001-0000000772|1210|Labrador Sales|65432.23
31/10/2020|001-0000000773|4110|Labrador Sales|-64880.12
31/10/2020|001-0000000773|1210|Labrador Sales|64880.12
31/10/2020|001-0000000774|4110|Labrador Sales|-69577
31/10/2020|001-0000000774|1210|Labrador Sales|69577
31/10/2020|001-0000000775|4110|Labrador Sales|-64888.9
31/10/2020|001-0000000775|1210|Labrador Sales|64888.9
31/10/2020|001-0000000776|4110|Labrador Sales|-67394.02
31/10/2020|001-0000000776|1210|Labrador Sales|67394.02
31/10/2020|001-0000000777|4110|Labrador Sales|-64991.68
31/10/2020|001-0000000777|1210|Labrador Sales|64991.68
31/10/2020|001-0000000778|4110|Labrador Sales|-71547.81
31/10/2020|001-0000000778|1210|Labrador Sales|71547.81
31/10/2020|003-0000000779|4120|Cat food sales|-56318.62
31/10/2020|003-0000000779|1230|Cat food sales|56318.62
31/10/2020|003-0000000780|4120|Cat food sales|-56318.62
31/10/2020|003-0000000780|1230|Cat food sales|56318.62
31/10/2020|003-0000000781|4120|Cat food sales|-56318.62
31/10/2020|003-0000000781|1230|Cat food sales|56318.62
30/11/2020|001-0000000782|4110|Labrador Sales|-72243.15
30/11/2020|001-0000000782|1210|Labrador Sales|72243.15
30/11/2020|001-0000000783|4110|Labrador Sales|-72296.26
30/11/2020|001-0000000783|1210|Labrador Sales|72296.26
30/11/2020|001-0000000784|4110|Labrador Sales|-69786.05
30/11/2020|001-0000000784|1210|Labrador Sales|69786.05
30/11/2020|001-0000000785|4110|Labrador Sales|-66253.07
30/11/2020|001-0000000785|1210|Labrador Sales|66253.07
30/11/2020|001-0000000786|4110|Labrador Sales|-71728.97
30/11/2020|001-0000000786|1210|Labrador Sales|71728.97
30/11/2020|001-0000000787|4110|Labrador Sales|-67470.67
30/11/2020|001-0000000787|1210|Labrador Sales|67470.67
30/11/2020|001-0000000788|4110|Labrador Sales|-65904.26
30/11/2020|001-0000000788|1210|Labrador Sales|65904.26
30/11/2020|001-0000000789|4110|Labrador Sales|-70875.7
30/11/2020|001-0000000789|1210|Labrador Sales|70875.7
30/11/2020|001-0000000790|4110|Labrador Sales|-68814.73
30/11/2020|001-0000000790|1210|Labrador Sales|68814.73
30/11/2020|001-0000000791|4110|Labrador Sales|-70936.72
30/11/2020|001-0000000791|1210|Labrador Sales|70936.72
30/11/2020|001-0000000792|4110|Labrador Sales|-72153.82
30/11/2020|001-0000000792|1210|Labrador Sales|72153.82
30/11/2020|001-0000000793|4110|Labrador Sales|-67258.46
30/11/2020|001-0000000793|1210|Labrador Sales|67258.46
30/11/2020|001-0000000794|4110|Labrador Sales|-65991.35
30/11/2020|001-0000000794|1210|Labrador Sales|65991.35
30/11/2020|001-0000000795|4110|Labrador Sales|-66623.92
30/11/2020|001-0000000795|1210|Labrador Sales|66623.92
30/11/2020|001-0000000796|4110|Labrador Sales|-67516.94
30/11/2020|001-0000000796|1210|Labrador Sales|67516.94
30/11/2020|001-0000000797|4110|Labrador Sales|-67926.24
30/11/2020|001-0000000797|1210|Labrador Sales|67926.24
30/11/2020|001-0000000798|4110|Labrador Sales|-70261.51
30/11/2020|001-0000000798|1210|Labrador Sales|70261.51
30/11/2020|001-0000000799|4110|Labrador Sales|-71065.89
30/11/2020|001-0000000799|1210|Labrador Sales|71065.89
30/11/2020|001-0000000800|4110|Labrador Sales|-69458.88
30/11/2020|001-0000000800|1210|Labrador Sales|69458.88
30/11/2020|001-0000000801|4110|Labrador Sales|-71826.79
30/11/2020|001-0000000801|1210|Labrador Sales|71826.79
30/11/2020|003-0000000802|4120|Cat food sales|-56767.71
30/11/2020|003-0000000802|1230|Cat food sales|56767.71
30/11/2020|003-0000000803|4120|Cat food sales|-56767.71
30/11/2020|003-0000000803|1230|Cat food sales|56767.71
30/11/2020|003-0000000804|4120|Cat food sales|-56767.71
30/11/2020|003-0000000804|1230|Cat food sales|56767.71
31/12/2020|001-0000000805|4110|Labrador Sales|-72399.9
31/12/2020|001-0000000805|1210|Labrador Sales|72399.9
31/12/2020|001-0000000806|4110|Labrador Sales|-70408.03
31/12/2020|001-0000000806|1210|Labrador Sales|70408.03
31/12/2020|001-0000000807|4110|Labrador Sales|-66446.41
31/12/2020|001-0000000807|1210|Labrador Sales|66446.41
31/12/2020|001-0000000808|4110|Labrador Sales|-68658.03
31/12/2020|001-0000000808|1210|Labrador Sales|68658.03
31/12/2020|001-0000000809|4110|Labrador Sales|-67320.15
31/12/2020|001-0000000809|1210|Labrador Sales|67320.15
31/12/2020|001-0000000810|4110|Labrador Sales|-69779.15
31/12/2020|001-0000000810|1210|Labrador Sales|69779.15
31/12/2020|001-0000000811|4110|Labrador Sales|-69037.5
31/12/2020|001-0000000811|1210|Labrador Sales|69037.5
31/12/2020|001-0000000812|4110|Labrador Sales|-71053.22
31/12/2020|001-0000000812|1210|Labrador Sales|71053.22
31/12/2020|001-0000000813|4110|Labrador Sales|-66463.71
31/12/2020|001-0000000813|1210|Labrador Sales|66463.71
31/12/2020|001-0000000814|4110|Labrador Sales|-71511.97
31/12/2020|001-0000000814|1210|Labrador Sales|71511.97
31/12/2020|001-0000000815|4110|Labrador Sales|-67642.15
31/12/2020|001-0000000815|1210|Labrador Sales|67642.15
31/12/2020|001-0000000816|4110|Labrador Sales|-70003.76
31/12/2020|001-0000000816|1210|Labrador Sales|70003.76
31/12/2020|001-0000000817|4110|Labrador Sales|-71947.03
31/12/2020|001-0000000817|1210|Labrador Sales|71947.03
31/12/2020|001-0000000818|4110|Labrador Sales|-72224.65
31/12/2020|001-0000000818|1210|Labrador Sales|72224.65
31/12/2020|001-0000000819|4110|Labrador Sales|-71084.39
31/12/2020|001-0000000819|1210|Labrador Sales|71084.39
31/12/2020|001-0000000820|4110|Labrador Sales|-71346.53
31/12/2020|001-0000000820|1210|Labrador Sales|71346.53
31/12/2020|001-0000000821|4110|Labrador Sales|-72830.25
31/12/2020|001-0000000821|1210|Labrador Sales|72830.25
31/12/2020|001-0000000822|4110|Labrador Sales|-66234.51
31/12/2020|001-0000000822|1210|Labrador Sales|66234.51
31/12/2020|001-0000000823|4110|Labrador Sales|-70628.19
31/12/2020|001-0000000823|1210|Labrador Sales|70628.19
31/12/2020|001-0000000824|4110|Labrador Sales|-69742.57
31/12/2020|001-0000000824|1210|Labrador Sales|69742.57
31/12/2020|003-0000000825|4120|Cat food sales|-57220.38
31/12/2020|003-0000000825|1230|Cat food sales|57220.38
31/12/2020|003-0000000826|4120|Cat food sales|-57220.38
31/12/2020|003-0000000826|1230|Cat food sales|57220.38
31/12/2020|003-0000000827|4120|Cat food sales|-57220.38
31/12/2020|003-0000000827|1230|Cat food sales|57220.38
